gene	p-value	logFC	ci.hi	ci.lo	fdr
POLR2F	0.434848813713457	0.134732016807602	0.348675156704898	-0.0792111230896931	0.790403986665241
RAB18	0.435682241275527	-0.15341171309664	0.165275465989076	-0.472098892182356	0.790403986665241
ATP6V1F	0.437213138765413	-0.175324754390638	0.14337598939453	-0.494025498175807	0.792057326602957
ARRB2	0.437957477706519	-0.164911151265225	0.193362029746844	-0.523184332277293	0.792837839026332
PSMB10	0.438616993736961	0.284623324116788	0.701386804588974	-0.132140156355397	0.793463789099266
ALOX5AP	0.440069655465463	0.258309721905439	0.748222362705392	-0.231602918894514	0.795522629501184
CARD19	0.440738273355954	0.0531108362838032	0.283149209271008	-0.176927536703401	0.796162209512292
GOLGA4	0.442169428794981	0.203551040592977	0.484941345026389	-0.0778392638404358	0.797608049516767
SPSB3	0.442037718052702	0.17688473933489	0.418385042371352	-0.064615563701572	0.797608049516767
B3GNT2	0.444023635513327	0.203607047076299	0.605326073270602	-0.198111979118004	0.798135467630128
CCT7	0.443573939349878	-0.215982901042622	0.16506435624963	-0.597030158334874	0.798135467630128
DAP3	0.443135971867958	0.172487175294614	0.378985970360128	-0.0340116197708999	0.798135467630128
FKBP2	0.443231291972989	-0.19443283429888	0.166051197419405	-0.554916866017165	0.798135467630128
GSTP1	0.444039779737284	0.0818101836660554	0.598548925783096	-0.434928558450985	0.798135467630128
PRPF40A	0.44597069390783	0.160042497655045	0.53595510222387	-0.21587010691378	0.800070009125948
RNF125	0.446065129643174	-0.0971388971226127	0.232346875293718	-0.426624669538943	0.800070009125948
SZRD1	0.445838957241922	0.167012824811524	0.390600790273202	-0.0565751406501532	0.800070009125948
CMTM3	0.448502148854405	0.166054262288163	0.38154564900682	-0.0494371244304948	0.803273315267924
CSNK1A1	0.44858776241977	-0.169571646543317	0.168210256643816	-0.507353549730449	0.803273315267924
TMOD3	0.448803951946847	0.134400220948139	0.441102721174333	-0.172302279278056	0.803273315267924
SELENOK	0.4497409388409	0.194855680397274	0.504083839767444	-0.114372478972895	0.804136944318574
ZNF428	0.449922410522255	0.158971698265771	0.393638856463842	-0.0756954599323002	0.804136944318574
BAG6	0.450251435309529	0.137545571324675	0.364350358650118	-0.089259216000769	0.804156694843078
RNF5	0.450640718539337	0.155983198463797	0.369946273289872	-0.0579798763622783	0.80428396413972
TOMM5	0.454100987233841	0.22575727353489	0.53973084539904	-0.0882162983292592	0.809888150010145
FDFT1	0.455091702844577	0.199487163744313	0.483308365868124	-0.0843340383794978	0.811083098304395
RUNX3	0.45700699979545	-0.192005389530514	0.209595345008976	-0.593606124070004	0.81392302991739
SEC62	0.457669575881281	0.181975052065396	0.517789877320061	-0.153839773189268	0.814529456301028
TRIM25	0.458617253954782	0.169433756089316	0.451244585339688	-0.112377073161055	0.815642078236037
IFNAR1	0.461049200360273	0.1022582700317	0.338032037891615	-0.133515497828216	0.817667200358436
OSTF1	0.460800392529218	0.257811201655209	0.635349744926157	-0.11972734161574	0.817667200358436
STK4	0.460860172689107	-0.142213935106309	0.190635392060141	-0.475063262272759	0.817667200358436
TXNIP	0.460858996231173	0.182366260251495	0.798385970177416	-0.433653449674426	0.817667200358436
ARPC3	0.462503882421696	0.229577163216695	0.591106271009425	-0.131951944576036	0.817808988579438
BAZ1B	0.462224026196488	0.172370265066413	0.41320570665277	-0.0684651765199439	0.817808988579438
PHF3	0.462781698116981	-0.0440566328800174	0.263215785127328	-0.351329050887363	0.817808988579438
PSMA5	0.462275158880797	0.149049046126576	0.57301687655701	-0.274918784303859	0.817808988579438
TGOLN2	0.461835503153388	-0.158208490529771	0.215505155576604	-0.531922136636146	0.817808988579438
TMEM256	0.463069383806151	0.111329229180521	0.342145112453242	-0.119486654092199	0.817808988579438
FCMR	0.464108725015772	0.19863052884219	0.4726298507363	-0.075368793051921	0.818653151377687
MAPRE1	0.464703256447167	-0.136095754500379	0.201527348544508	-0.473718857545267	0.818653151377687
RBX1	0.464842200624104	-0.208614827093771	0.126480442732949	-0.54371009692049	0.818653151377687
TUBA1A	0.464350904397481	0.148389334014708	0.413309293925674	-0.116530625896259	0.818653151377687
SDR39U1	0.466292734597827	-0.152250830894551	0.162012583267977	-0.466514245057078	0.820193490812524
SSR2	0.466365456618588	0.225943508837881	0.627750592050478	-0.175863574374716	0.820193490812524
SSR4	0.467055343562436	-0.174861098439035	0.173494126427178	-0.523216323305247	0.820835972112161
CD2	0.468859760726261	0.209350222612852	0.684606048731417	-0.265905603505713	0.821831600692431
SAFB2	0.468245360542119	-0.0562119247614307	0.285400505969645	-0.397824355492507	0.821831600692431
SF3B4	0.468558123466045	0.207154780866594	0.493621398515518	-0.0793118367823307	0.821831600692431
ZNF148	0.468921708105646	-0.162591506679684	0.164469709550789	-0.489652722910157	0.821831600692431
MAZ	0.469285855823994	-0.191171939388224	0.157094007865542	-0.53943788664199	0.821900228101718
TMEM243	0.469650516233237	0.170502242249535	0.402001142391787	-0.0609966578927177	0.821969657822737
C1orf21	0.470116218204669	0.164829363714247	0.374697242694678	-0.0450385152661835	0.822215709432648
PCIF1	0.471013480512026	0.0562186159003538	0.324439460277535	-0.212002228476827	0.823215682249422
HNRNPM	0.471772501315347	-0.203705648586855	0.153036456125182	-0.560447753298891	0.82397282860947
FOS	0.472489996381403	-0.177546507086702	0.42737944770618	-0.782472461879584	0.82408772472315
TRAM1	0.472187254042719	-0.0601886015259957	0.309745864645783	-0.430123067697775	0.82408772472315
BIN2	0.473137038370437	0.220988999832451	0.54788376964912	-0.105905769984218	0.824207628905781
BLOC1S1	0.475422877568032	-0.114962644171748	0.180789497787745	-0.410714786131241	0.824207628905781
DNAJB14	0.47614367174035	0.168082448419043	0.480553634812954	-0.144388737974868	0.824207628905781
EID1	0.475144517224586	0.121212349553652	0.487728934628167	-0.245304235520863	0.824207628905781
HNRNPA2B1	0.475275509749422	0.193894864582822	0.561816432187446	-0.174026703021803	0.824207628905781
LINC00623	0.475919965286155	-0.0384141943424778	0.326197243029022	-0.403025631713978	0.824207628905781
P4HB	0.473527909456481	0.201589246166863	0.513160450090959	-0.109981957757232	0.824207628905781
RAB14	0.474287040455981	0.161981973450774	0.450125801048872	-0.126161854147323	0.824207628905781
TNIP1	0.476077698472189	0.111673325634192	0.462879663261388	-0.239533011993005	0.824207628905781
UQCRH	0.474351413116615	-0.0428811990154381	0.329714353328649	-0.415476751359525	0.824207628905781
WSB1	0.474907064202845	-0.148790291681284	0.196415268227911	-0.49399585159048	0.824207628905781
IQGAP1	0.476757646637593	-0.206217435102819	0.2490643571876	-0.661499227393238	0.824705942781445
DYNLRB1	0.477447887795457	-0.194354664008729	0.145358350233661	-0.534067678251118	0.825335412327211
ARPC2	0.478117151299024	-0.115797887454647	0.256159942717425	-0.487755717626718	0.825586724616412
SPATS2L	0.478246165109942	-0.164252839085563	0.285577413862308	-0.614083092033435	0.825586724616412
MRPS34	0.478686479337316	-0.169347236840593	0.182062650695119	-0.520757124376304	0.825772255380363
TMEM14C	0.479006681946617	0.00851282098664724	0.359394651272567	-0.342369009299272	0.825772255380363
SHOC2	0.479828952003812	-0.167864008821496	0.213499144165058	-0.549227161808051	0.826626307641445
BID	0.481095994076873	-0.154301837840858	0.179699027075203	-0.488302702756918	0.828244907433909
ACTB	0.483588258429148	0.321179083983614	0.833501150952914	-0.191142982985686	0.829670501974542
CHCHD5	0.483684212094873	-0.16581122886627	0.168952686613945	-0.500575144346485	0.829670501974542
COA6	0.483632052693139	0.0391622687078696	0.339183202572937	-0.260858665157198	0.829670501974542
ELAVL1	0.482566777571004	0.0435549008848763	0.350987843679015	-0.263878041909262	0.829670501974542
LGALS9	0.484876631838028	0.231424698573255	0.661495344658213	-0.198645947511704	0.829670501974542
NDUFB3	0.484580364951418	0.160069459740725	0.445576390960039	-0.125437471478589	0.829670501974542
NDUFB9	0.484100847662394	0.0693053195491576	0.521813923320857	-0.383203284222541	0.829670501974542
RAB2A	0.484531960820962	-0.0508050596875358	0.310162474209471	-0.411772593584543	0.829670501974542
RNF181	0.483870032183232	0.219095728108256	0.530176779029634	-0.0919853228131229	0.829670501974542
PAIP2	0.485986272492242	-0.2202239350088	0.169549081193239	-0.60999695121084	0.830445461576271
PSME2	0.485924769653702	0.21401494282078	0.715462827048379	-0.287432941406819	0.830445461576271
HNRNPF	0.487376746135826	0.259737185674698	0.669957065757201	-0.150482694407806	0.832259143131333
HM13	0.487780951089612	0.022485650379356	0.539013340207834	-0.494042039449122	0.832387331515269
BAG1	0.490437752908568	0.147694044622807	0.458570994019768	-0.163182904774153	0.833696361445628
CCDC107	0.49118528214867	-0.000640096255244138	0.248227536587979	-0.249507729098467	0.833696361445628
FGR	0.49089261949579	0.205766270446032	0.499393240258322	-0.0878606993662586	0.833696361445628
IER2	0.490704455218778	0.268537698162985	0.717274867248627	-0.180199470922657	0.833696361445628
MKRN1	0.490138041857874	0.220551199232527	0.529591774545479	-0.0884893760804261	0.833696361445628
NGDN	0.489468962870874	0.055077742068638	0.316655923438268	-0.206500439300992	0.833696361445628
TRAPPC6A	0.488905098893908	-0.170882338150998	0.164700261930433	-0.506464938232428	0.833696361445628
XRN1	0.490083005489877	0.184431745555678	0.611237051666722	-0.242373560555365	0.833696361445628
IFI44L	0.491893658545605	0.265108614099953	0.839894122937365	-0.309676894737459	0.834011731010923
VASP	0.492030645578607	-0.163357822764654	0.198442289959987	-0.525157935489296	0.834011731010923
THOC7	0.493825151406717	-0.188115486428315	0.185726873569869	-0.5619578464265	0.836492838518142
GIT2	0.496390275057109	0.130556810599312	0.309203977375359	-0.0480903561767348	0.836914003746285
MCRS1	0.494744485519743	0.0916906818485459	0.297470661081554	-0.114089297384462	0.836914003746285
PCBP1	0.496273736575097	-0.110426246273688	0.304110223636551	-0.524962716183926	0.836914003746285
RBMS1	0.494719886179209	-0.20331994639503	0.179563980617688	-0.586203873407747	0.836914003746285
STK10	0.496259206040047	0.178795317675711	0.42740387785776	-0.0698132425063373	0.836914003746285
TAPBPL	0.495103777773885	0.101708943026963	0.308309109686194	-0.104891223632269	0.836914003746285
TMF1	0.496117638399397	0.087470483765303	0.340035067938729	-0.165094100408123	0.836914003746285
MDH2	0.497006024214855	0.0689052684880215	0.434665506141508	-0.296854969165465	0.837091936653944
TRAF3IP3	0.497157805003647	0.0937439904121927	0.508999157482922	-0.321511176658537	0.837091936653944
PSMB2	0.497790515429151	0.0973245584800778	0.41136881213208	-0.216719695171924	0.837599609793961
PRKD2	0.498155317190925	0.0421009812456153	0.341985645779064	-0.257783683287834	0.837656115143517
OAZ1	0.499504189290961	-0.121395882731473	0.308734953633663	-0.551526719096608	0.839366175891589
ADRM1	0.500186060896589	-0.170648448052274	0.227450973858158	-0.568747869962707	0.839544225010635
POLR2A	0.500606046388311	0.162887156587717	0.381102275142879	-0.0553279619674458	0.839544225010635
SYTL3	0.500519791579584	0.194532223170878	0.493433718563083	-0.104369272221328	0.839544225010635
CALM2	0.503048347052274	-0.195960332937547	0.134116502485879	-0.526037168360973	0.841471941872045
IGFBP7	0.502623418363769	0.122074454587289	0.35472208347178	-0.110573174297202	0.841471941872045
MRPS26	0.502218790402222	-0.117839586205196	0.172113800919599	-0.40779297332999	0.841471941872045
TANK	0.503086427880795	-0.184776825838353	0.175801965760654	-0.545355617437359	0.841471941872045
ERGIC2	0.503433347336945	0.153807603292737	0.376473762457194	-0.0688585558717204	0.841495661212911
ERGIC1	0.503978549642525	0.128670477262222	0.34755003652696	-0.090209082002515	0.841637667806804
FAM96B	0.504183893526021	0.0440215221116441	0.483046329556938	-0.39500328533365	0.841637667806804
S1PR4	0.504663984174968	0.136958684248081	0.321048360506117	-0.0471309920099552	0.841883387848611
CNTRL	0.504998953465743	-0.158574098891581	0.173806665436313	-0.490954863219476	0.841886851229311
PSMC5	0.505527142888953	-0.176402869405411	0.20280997572756	-0.555615714538381	0.842212216314995
ARHGDIA	0.508957589804741	0.191056503670813	0.60749200420261	-0.225378996860984	0.843924515140369
DENR	0.510060596122949	0.138984992835485	0.400167340036058	-0.122197354365089	0.843924515140369
GMCL1	0.509269338107626	0.00175348607060694	0.22273060835751	-0.219223636216296	0.843924515140369
ISCU	0.508698423981987	-0.183532111238554	0.152218005838136	-0.519282228315243	0.843924515140369
KIF5B	0.510474611090609	-0.0780410275458065	0.34026460041705	-0.496346655508663	0.843924515140369
LSP1	0.510436156097881	0.253695959114016	0.755750443258112	-0.24835852503008	0.843924515140369
MARCH6	0.511037348239582	-0.105239142703062	0.202077778594295	-0.412556064000418	0.843924515140369
MCTP2	0.507315571423046	-0.0073589474456297	0.326836911132068	-0.341554806023327	0.843924515140369
MESD	0.511047684722037	-0.186040266018595	0.180443671076454	-0.552524203113644	0.843924515140369
NR1H2	0.51045190043094	0.174720823412612	0.414278968071643	-0.0648373212464184	0.843924515140369
SERINC3	0.507699888415139	-0.0294437656536609	0.330199113463203	-0.389086644770525	0.843924515140369
SMAP1	0.511226713007136	-0.106012280290777	0.216739082473913	-0.428763643055467	0.843924515140369
TCP1	0.507565526929891	-0.0496614214116941	0.312702975674771	-0.412025818498159	0.843924515140369
UFM1	0.509436323320197	0.141338358533901	0.407438272446379	-0.124761555378578	0.843924515140369
ARL6IP5	0.511713829117848	-0.155382750705131	0.292926068828618	-0.603691570238879	0.844177608505569
PGK1	0.512660376212015	-0.184752153764946	0.225155700928791	-0.594660008458682	0.844484235958191
PML	0.512664442137182	0.038577081850422	0.421448542626138	-0.344294378925294	0.844484235958191
TECR	0.512901457663812	0.205490929682215	0.505107336458035	-0.0941254770936045	0.844484235958191
STAG2	0.513832765215688	0.193385757530966	0.492674648218056	-0.105903133156124	0.845467184925487
NARF	0.514434996376407	0.127292826302737	0.378405944055205	-0.123820291449732	0.845907741115692
AHNAK	0.517903470099208	0.225459396238572	0.572847072065897	-0.121928279588753	0.845976599056198
BDP1	0.516724265496254	-0.115737794268812	0.320126932303441	-0.551602520841066	0.845976599056198
BFAR	0.517979400916642	0.13153398082006	0.319915401634622	-0.0568474399945011	0.845976599056198
EIF3F	0.515025360677752	0.00802698983187844	0.422425028769709	-0.406371049105952	0.845976599056198
IST1	0.518169806872916	-0.0514844676408851	0.279414512499694	-0.382383447781464	0.845976599056198
MEA1	0.51778198657023	-0.15888041626509	0.203183478173192	-0.520944310703372	0.845976599056198
MIER1	0.515770862791368	0.0551548411504875	0.454072027319345	-0.34376234501837	0.845976599056198
MYH9	0.515893194131384	0.258974960311131	0.663600397690068	-0.145650477067806	0.845976599056198
OGFR	0.519100495992922	0.2038206485599	0.531800726754442	-0.124159429634641	0.845976599056198
PPM1G	0.515605726270256	-0.137859577654304	0.292628985583662	-0.568348140892269	0.845976599056198
RNF166	0.517968820625504	-0.0310133956530159	0.260519091889954	-0.322545883195986	0.845976599056198
RTF2	0.519160016502657	0.166731825502613	0.410208906283481	-0.0767452552782545	0.845976599056198
SREK1IP1	0.518241037155508	-0.14021659211928	0.172052126926846	-0.452485311165406	0.845976599056198
XIAP	0.518685744834412	-0.158816158757795	0.168259722674921	-0.485892040190512	0.845976599056198
FLI1	0.519549924292452	0.162295570750556	0.417913029661481	-0.0933218881603685	0.846066811677791
N4BP1	0.520022351401099	0.189819849575344	0.495401277014973	-0.115761577864286	0.846291201218391
RPL29	0.52042620297334	-0.0543564285614417	0.2790063106705	-0.387719167793384	0.846403773195869
DBI	0.521224810256703	-0.182764549971913	0.245456762952009	-0.610985862895835	0.84661370914528
IL16	0.520943831899734	0.0460923882591479	0.357639722881834	-0.265454946363538	0.84661370914528
ARID4A	0.524141924813485	0.0585302747249024	0.305430350017529	-0.188369800567724	0.847460340125026
ATP5PB	0.522891195062126	0.150478912795623	0.501770313788637	-0.20081248819739	0.847460340125026
GRB2	0.524426821785554	-0.183562891766949	0.170640182122042	-0.537765965655939	0.847460340125026
JAK2	0.523119878464723	0.000715812908352376	0.293862839049695	-0.292431213232991	0.847460340125026
SRP9	0.523666274216917	-0.181247779081488	0.203198289470383	-0.565693847633358	0.847460340125026
SRSF2	0.524299432714554	-0.0168315516902337	0.384404066590146	-0.418067169970613	0.847460340125026
SYNE2	0.522726137958041	0.191975376955427	0.480789031742657	-0.0968382778318034	0.847460340125026
VSIR	0.522333706344002	-0.0697645418573838	0.25933845370957	-0.398867537424338	0.847460340125026
ATXN7L3B	0.52486029164971	0.101334852046853	0.368859781322052	-0.166190077228346	0.847619206629705
STUB1	0.525626907720326	0.0892185414349806	0.380154554150924	-0.201717471280962	0.848139595782938
SUMO2	0.525853256697369	0.140691925332666	0.462339604924108	-0.180955754258776	0.848139595782938
BIN1	0.526484167793536	0.198522055548816	0.501039479946137	-0.103995368848504	0.848149386135397
NECAP2	0.526530065730555	-0.0524881415377224	0.235110953729338	-0.340087236804783	0.848149386135397
SEM1	0.526944274613134	-0.209553043301118	0.177466691473441	-0.596572778075678	0.848276302034765
FDX1	0.527299182477325	-0.0131847995011958	0.324054462808841	-0.350424061811233	0.848307654252643
ANAPC11	0.528394593533942	0.114327662775293	0.446305423883283	-0.217650098332698	0.849443486605146
PDHB	0.52867696635686	-0.144063879299215	0.140371286752947	-0.428499045351376	0.849443486605146
CLDND1	0.530212138125514	0.0376885139858135	0.398032267502182	-0.322655239530555	0.849592604193482
FNTA	0.530230371052975	0.150015960970538	0.425353243457853	-0.125321321516778	0.849592604193482
HMGN1	0.533472936124654	-0.0307140556827504	0.427104220981779	-0.488532332347279	0.849592604193482
HOOK3	0.529771058140002	0.0470306649428354	0.288964148065378	-0.194902818179708	0.849592604193482
IL7R	0.5317358301893	-0.250754415808821	0.287620690907524	-0.789129522525166	0.849592604193482
LAT	0.531403516083621	0.0897449156466906	0.350141030272989	-0.170651198979608	0.849592604193482
LYPLA1	0.532301010869076	-0.10274648223111	0.308846953275833	-0.514339917738053	0.849592604193482
MVP	0.530585215069057	0.157672370302069	0.382669530447833	-0.0673247898436955	0.849592604193482
PHF1	0.531811385234051	0.084476787029326	0.317203396598263	-0.148249822539611	0.849592604193482
PRKACB	0.533276530343931	0.127330288040009	0.48048653692	-0.225825960839983	0.849592604193482
RBM8A	0.53266832783974	-0.149052437907165	0.197847727508859	-0.495952603323188	0.849592604193482
RPN1	0.532748760504208	0.165004051881545	0.425851277021006	-0.0958431732579165	0.849592604193482
RPS6KA1	0.533320628021533	0.0569068410378576	0.353051426037236	-0.23923774396152	0.849592604193482
SUB1	0.529503284290711	-0.142288596678472	0.234029209474646	-0.518606402831589	0.849592604193482
ARL6IP1	0.5340073454478	0.121720750190709	0.312708833231771	-0.0692673328503531	0.849908481206725
LSM3	0.534903519202817	0.00517045783728759	0.36316981040768	-0.352828894733105	0.850665836840808
MRPS16	0.535155929780042	-0.0578613075012999	0.210460971982758	-0.326183586985358	0.850665836840808
SLA2	0.536079235228988	0.18256509907167	0.457567729881341	-0.092437531738002	0.851598232345548
AIP	0.537323425634279	-0.0416224267943112	0.334142156899572	-0.417387010488194	0.852503728625528
PDCD5	0.537046272410817	-0.0896237627820261	0.279430610091636	-0.458678135655688	0.852503728625528
NUDC	0.537914463053966	-0.162821719969953	0.206230935210875	-0.531874375150781	0.852655060012403
RPS19BP1	0.538093110233213	-0.0986441394799369	0.224591782386991	-0.421880061346865	0.852655060012403
B3GAT3	0.538432730402618	-0.127047614517949	0.215050289431248	-0.469145518467146	0.852658970061503
AKIRIN2	0.540709112963662	0.127119684662441	0.319665935690577	-0.0654265663656952	0.853597828675836
CLTA	0.540713215317789	0.107716635679662	0.468755869126396	-0.253322597767073	0.853597828675836
EXOC1	0.540662924660057	-0.111273153464446	0.193339317474361	-0.415885624403253	0.853597828675836
SLC38A1	0.539865147231234	-0.194990493679161	0.197210616956362	-0.587191604314684	0.853597828675836
TINF2	0.539842626781276	0.15741294454947	0.404968429878091	-0.09014254077915	0.853597828675836
CHD2	0.541914331695126	-0.055595782700908	0.382954957085576	-0.494146522487392	0.8543336376153
CREB1	0.542641987078398	-0.103377784540671	0.213032088213423	-0.419787657294766	0.8543336376153
MATR3.1	0.542393817093489	-0.0109866970578053	0.335887058784258	-0.357860452899868	0.8543336376153
NDUFB1	0.542868388947326	-0.080481007579279	0.25929694661723	-0.420258961775788	0.8543336376153
NDUFB11	0.542636081643775	-0.135584691232528	0.265121970152169	-0.536291352617225	0.8543336376153
UQCR10	0.544777789940036	-0.166042700904112	0.233537767244565	-0.565623169052788	0.856805367387034
AOAH	0.547769337027756	0.168722221865291	0.418126321581657	-0.0806818778510761	0.857646163149441
CCT4	0.547743213024203	0.134272739846096	0.424738304862129	-0.156192825169936	0.857646163149441
CHD4	0.548025385389283	0.139442401547075	0.344047621830887	-0.0651628187367366	0.857646163149441
DERL2	0.546522327058437	-0.146015483397977	0.191249991926194	-0.483280958722149	0.857646163149441
EPRS	0.546669824973593	-0.144648722550285	0.263712292791024	-0.553009737891594	0.857646163149441
FAM204A	0.547859625133222	0.144935726839997	0.367565719357801	-0.0776942656778079	0.857646163149441
MRPL14	0.547031400356138	-0.181121911103604	0.206462677925498	-0.568706500132705	0.857646163149441
TNIK	0.546225727019322	0.117620353308131	0.309773281385586	-0.0745325747693253	0.857646163149441
VAMP5	0.549209540082685	0.159892509761656	0.408334898848167	-0.0885498793248552	0.85896779645585
ANKRD44	0.550219256682258	-0.156939039683714	0.180623680072023	-0.49450175943945	0.859483940796436
DNAJB1	0.549909714618048	0.117699462617105	0.310692528726061	-0.0752936034918504	0.859483940796436
EHD1	0.551279021827637	0.108428747205735	0.305741835165765	-0.0888843407542954	0.860262398711231
STARD3NL	0.551397923412774	0.164828548681103	0.423723335179972	-0.094066237817766	0.860262398711231
LSM8	0.552652450678049	-0.184663998929609	0.224036717519862	-0.593364715379081	0.860626876702454
TMX1	0.552547294210053	-0.0548682853611073	0.308203446945016	-0.41794001766723	0.860626876702454
UPF2	0.552063838257055	-0.169517824355248	0.186385584745543	-0.525421233456039	0.860626876702454
SPCS1	0.553663437589213	0.00604381795926989	0.395887633399103	-0.383799997480564	0.861670666869612
CLSTN3	0.554017751091762	0.107903831180627	0.32400537773784	-0.108197715376586	0.861691815812464
JARID2	0.554396517860614	-0.0931872751522206	0.230033459957118	-0.416408010261559	0.861750948782724
PNPT1	0.554917938822656	0.144687302939647	0.493495174760256	-0.204120568880963	0.862031613809888
PPIA	0.555732120744912	0.172888299529389	0.580665280214862	-0.234888681156083	0.862766441598455
ASAH1	0.556991537814335	-0.144042204652944	0.170193497269561	-0.458277906575449	0.863180495065778
CACYBP	0.556595846360924	-0.099859140929493	0.248785247155625	-0.448503529014611	0.863180495065778
TIA1	0.55702276312667	-0.0447595415268903	0.245299325151324	-0.334818408205105	0.863180495065778
HDAC2	0.55796447703684	-0.0254444718671338	0.337241424499221	-0.388130368233489	0.863945702598566
SLC44A2	0.558199793612518	0.132410857759978	0.338529559922161	-0.073707844402205	0.863945702598566
TEX264	0.558805887514199	-0.0272349193967423	0.290058581826453	-0.344528420619938	0.864354794815541
ANKRD49	0.560990212946958	0.106457435430948	0.280885247138626	-0.0679703762767306	0.864629960547377
ERP29	0.560805023328925	0.158622402913805	0.470519099169427	-0.153274293341816	0.864629960547377
HNRNPUL1	0.561946106866387	0.185326360146113	0.482982774195934	-0.112330053903707	0.864629960547377
PHIP	0.561164868525699	-0.206433197089295	0.252391846081288	-0.665258240259878	0.864629960547377
PTPN7	0.560400340754826	-0.183836838341564	0.176995153128293	-0.544668829811421	0.864629960547377
RABAC1	0.562268533886789	-0.0539364857722837	0.360591166449643	-0.46846413799421	0.864629960547377
RNF13	0.562213286899981	-0.0790637545266292	0.185325596689668	-0.343453105742927	0.864629960547377
RNPEPL1	0.562402643377001	-0.124926611957079	0.181276948280807	-0.431130172194966	0.864629960547377
SYNGR2	0.560550010198816	-0.0491244994967462	0.391325104161324	-0.489574103154816	0.864629960547377
TMEM106B	0.561525207597417	-0.136492638095277	0.16899734564315	-0.441982621833704	0.864629960547377
DDT	0.56469818380473	-0.166126511705092	0.189402900333191	-0.521655923743374	0.866578705608109
SCP2	0.564508355300033	-0.165100547792939	0.230437961486303	-0.56063905707218	0.866578705608109
TBC1D10C	0.564173876539171	-0.19118132484341	0.195749302389861	-0.57811195207668	0.866578705608109
MRPL28	0.566968359911478	0.125350332272026	0.331312775570629	-0.0806121110265777	0.867430721243876
PHF20L1	0.566966821185408	-0.126432070342742	0.159433287153551	-0.412297427839035	0.867430721243876
SEPT1	0.566952871990141	0.0870749525106925	0.483011103675388	-0.308861198654003	0.867430721243876
UBE2A	0.565747893433131	-0.139876480416377	0.218132730136637	-0.49788569096939	0.867430721243876
WBP1	0.565950195503503	0.0546648596625053	0.329669867335807	-0.220340148010797	0.867430721243876
EIF4E2	0.569501672861598	0.138073891186739	0.36449216089593	-0.088344378522452	0.870500973779832
YARS	0.569663547491349	-0.169139057143607	0.21652745998701	-0.554805574274223	0.870500973779832
ARID5A	0.570966553575042	0.190757271655115	0.509909356021918	-0.128394812711687	0.871384786313699
DCAF11	0.571412803139605	0.0535174847324359	0.333696683293452	-0.22666171382858	0.871384786313699
GPBP1	0.571620150452521	0.0307074350109556	0.43298900175699	-0.371574131735079	0.871384786313699
MAX	0.57106112514817	0.128352329962203	0.465770888388779	-0.209066228464374	0.871384786313699
FMNL1	0.572437900829947	0.0394176189014918	0.357569792972907	-0.278734555169924	0.872105693493334
PHF11	0.573106452085806	0.164776907870571	0.504812771723326	-0.175258955982183	0.872598565517763
POP5	0.573488309886587	-0.138052070023198	0.169168789913401	-0.445272929959796	0.872654594285908
FTH1	0.573941342826175	-0.230094423241063	0.196757896166742	-0.656946742648868	0.872818794953335
CNOT2	0.574740961297291	-0.140731690636917	0.247691511732493	-0.529154893006327	0.872984919592102
PTGER2	0.574565828683165	0.133952154130381	0.340900964319221	-0.0729966560584595	0.872984919592102
CCDC69	0.576735082849164	-0.130301676903821	0.213469111385327	-0.474072465192968	0.874226036527268
FYTTD1	0.577286469355689	0.152763358918814	0.45843619454445	-0.152909476706821	0.874226036527268
RCN2	0.576888724901364	-0.157115665135798	0.208314756617681	-0.522546086889276	0.874226036527268
SH2D1A	0.576419322860438	0.0281098054583931	0.383025625586951	-0.326806014670165	0.874226036527268
STK26	0.577195921467098	-0.136215110859409	0.167703844277001	-0.440134065995819	0.874226036527268
CAPZB	0.579288858998728	-0.11472573218958	0.296489600928943	-0.525941065308102	0.875520835871442
DPYD	0.578804343693871	0.117359024311807	0.319517189200387	-0.0847991405767728	0.875520835871442
GSTO1	0.57952624723163	-0.101887784547394	0.201921039275731	-0.405696608370518	0.875520835871442
TAF1D	0.579145650474487	0.162115148411966	0.491191835249527	-0.166961538425596	0.875520835871442
SENP7	0.580162801776053	0.107204558878054	0.308428840039085	-0.0940197222829762	0.875959239218888
CD247	0.581744363683457	0.317722918593749	0.872289855255317	-0.236844018067818	0.877009587750669
SPTAN1	0.581898809112543	0.0646262900624147	0.420546344082025	-0.291293763957195	0.877009587750669
SUMO3	0.581508805515526	0.0429372001136169	0.294522226139829	-0.208647825912595	0.877009587750669
RAB5C	0.582975926397389	-0.126124358191059	0.232377895765136	-0.484626612147254	0.878109659237043
GLUL	0.583397855424178	-0.14571805235892	0.177675325242221	-0.46911142996006	0.878222128790326
KDELR1	0.584259859951274	-0.141142095519597	0.196929639395675	-0.479213830434869	0.878996541235438
RNF115	0.584900693961177	0.108217288767823	0.322472144342808	-0.106037566807162	0.879225892195972
TIPRL	0.585107622208708	0.0639725638154879	0.312179439338648	-0.184234311707673	0.879225892195972
CTR9	0.586759308386817	0.115249046250249	0.297585879902793	-0.0670877874022948	0.880661300243479
PDCD6	0.586465526249092	-0.169213064316001	0.191137183739475	-0.529563312371476	0.880661300243479
ACP1	0.587758009048419	0.190975093047023	0.498049993097167	-0.11609980700312	0.881637013572629
