gene	p-value	logFC	ci.hi	ci.lo	fdr
SUMO1	0.128665696626951	0.0725593517944909	0.17337596364544	-0.0282572600564585	0.261753382449605
BUD31	0.12906608730279	-0.0302666445321805	0.0761146592131856	-0.136647948277547	0.261905070982638
LSM7	0.1291606288754	0.126105809168686	0.247549080368265	0.00466253796910582	0.261905070982638
EIF4A1	0.129542439909761	-0.0815763414452786	0.0220957955614363	-0.185248478451993	0.262388068420325
GYG1	0.129852357883324	0.0449009491275396	0.131175535771609	-0.0413736375165296	0.262724538043005
RPS17	0.130306162010641	0.103155733128349	0.201643653932826	0.00466781232387313	0.263351059727257
RPS15	0.130735912945166	-0.113973020214653	-0.00441722767411702	-0.223528812755188	0.263856324667625
WASHC1	0.130845008291663	0.00172860805144315	0.0959047661882932	-0.0924475500854069	0.263856324667625
BTF3	0.131419867120352	0.0520250988669073	0.207465288553254	-0.103415090819439	0.264723370704392
FYN	0.131752790356616	0.10011557341927	0.233661603616444	-0.0334304567779049	0.265101704825483
STIP1	0.132049662939956	0.0232106599659548	0.107052505702656	-0.0606311857707465	0.265406748285258
CEBPZ	0.13259594306532	-0.0901584100324543	0.00493855010572317	-0.185255370170632	0.265919635543731
CLEC2D	0.132478938976218	0.00428268161370099	0.130792229654408	-0.122226866427006	0.265919635543731
PDCD6IP	0.133479538309445	-0.0809678219544384	0.0127221502217668	-0.174657794130644	0.26739815404754
MYH9	0.133672340042285	0.147566693181418	0.290716078155937	0.00441730820689848	0.26749109009557
COX5B	0.133824355928792	0.12939412562232	0.283398502335376	-0.0246102510907373	0.267502295713241
SH2D1B	0.134085200285073	-0.153364078612161	-0.0025735121298964	-0.304154645094425	0.267730776962655
NR3C1	0.134589635984927	-0.130032342632848	-0.000161369610865297	-0.259903315654831	0.268444612384784
PRMT2	0.134943290781609	-0.151632782636722	-0.00379694386699395	-0.29946862140645	0.268699513069711
PTPN1	0.135011577995618	0.0776653060480326	0.151174657597078	0.00415595449898673	0.268699513069711
GHITM	0.13527177061477	-0.0447701969229573	0.0655978742475329	-0.155138268093447	0.268924401428928
ARL6IP4	0.136188634805102	0.0487114687185344	0.175250284144406	-0.0778273467073371	0.269866199337226
LPIN2	0.135961369452019	-0.101327754070503	0.0235525386769394	-0.226208046817946	0.269866199337226
OTUB1	0.136097437002249	-0.10172358284543	0.015190506686177	-0.218637672377038	0.269866199337226
EIF3D	0.136510624943149	-0.102238921605164	0.00309270096855474	-0.207570544178883	0.270211172016396
PSTPIP1	0.136755170639054	0.0917840020149315	0.178030010642042	0.00553799338782073	0.27040226921813
MRPL33	0.137510125453632	0.0959212782488871	0.198759025453752	-0.00691646895597767	0.271601080220309
RAN	0.138289871429285	0.13365426278158	0.281908897988864	-0.0146003724257042	0.272585308305478
TMED2	0.138306831307705	0.113168655981129	0.221813117099724	0.00452419486253357	0.272585308305478
RPA3	0.138684857772349	0.0582039251457546	0.128842358522512	-0.0124345082310027	0.273035813739312
PCBP2	0.1399809415287	0.12524345237059	0.253871002355976	-0.00338409761479633	0.275290829034376
DYNLL1	0.140348539846073	0.129784319217422	0.259116461591739	0.000452176843104057	0.275716970213737
KDELR2	0.141052913065426	0.0762048661899085	0.166868479897477	-0.0144587475176603	0.276803085038167
MAP1LC3B	0.141232255118869	0.112749953753422	0.231379576629071	-0.00587966912222837	0.27685765032422
DDX3X	0.144769881604035	0.125519456409925	0.248348136960066	0.00269077585978432	0.28320593626409
STK17B	0.144780703049075	-0.133240658576179	0.00730156083189187	-0.273782877984249	0.28320593626409
SRI	0.145490936653071	0.0695286420139887	0.185080276568198	-0.0460229925402205	0.2842908462729
HLA-DPA1	0.146704113430338	0.0484117357428453	0.204619978610658	-0.107796507124967	0.286355144484217
NEDD8	0.147309072811956	0.115648548620815	0.237108396537412	-0.00581129929578193	0.287229109954582
PUF60	0.147674673833198	-0.084010594175927	0.00863267415269367	-0.176653862504548	0.287634999033318
CLNS1A	0.148103761658547	-0.0867421753956844	0.00497878010891328	-0.178463130900282	0.28816354904171
APOL6	0.149375291758618	0.132578915110324	0.287518423213755	-0.0223605929931077	0.290020325793486
BIN1	0.149375548205622	-0.0843198577774805	0.0237636724245237	-0.192403387979485	0.290020325793486
DGKZ	0.150012323338721	-0.0808903147738611	0.0116098943078449	-0.173390523855567	0.290947467876691
NCOA3	0.150603125992872	0.0799703236183252	0.174924586940295	-0.0149839397036445	0.2917835749618
MATK	0.151285746210902	-0.113594744140792	0.0378410069395509	-0.265030495221136	0.29217659442634
SOCS1	0.151199081152811	-0.140751922635304	0.0329817124433764	-0.314485557713985	0.29217659442634
SPAG7	0.151185186011792	0.063038826853852	0.13630410371824	-0.0102264500105356	0.29217659442634
RHOH	0.152681019190887	0.0960570288467686	0.191399338509649	0.000714719183887769	0.294559896580519
SNW1	0.153716776111268	-0.00625991440776721	0.0797911297832807	-0.0923109585988151	0.296245305860006
DDX24	0.154234621063888	-0.12656839053146	0.00368701280478323	-0.256823793867703	0.296930087127211
PSMB4	0.155355884409599	0.0727077235915907	0.153158979164442	-0.00774353198126035	0.298469868856928
SMIM29	0.155361163263787	0.0840979984094817	0.164857906113485	0.00333809070547798	0.298469868856928
EPSTI1	0.15598218120073	-0.0769083813199214	0.102249842387031	-0.256066605026874	0.299348156569047
CLTA	0.15758504815186	0.090276170996874	0.195761764555912	-0.0152094225621639	0.30210690763216
SEPT7	0.157765731834978	-0.15322808092479	0.00286957436135335	-0.309325736210933	0.302136260023589
SRSF11	0.158392636857213	-0.121150397997575	0.0110987514632082	-0.253399547458358	0.303019212081809
MPC2	0.158721017969882	0.0680055453584319	0.134172383463854	0.00183870725300994	0.303329811538676
SPN	0.15904307129602	-0.107620448073865	0.00770178099161634	-0.222942677139345	0.303627681565129
EIF4G2	0.159515550236098	-0.14560573745204	0.00363566231638876	-0.294847137220469	0.304211806139197
ANKRD11	0.160866565142084	-0.0809422842675703	0.0143110847593243	-0.176195653294465	0.305751162251399
MRFAP1L1	0.160940433889087	-0.0908972161825697	0.00744143213871445	-0.189235864503854	0.305751162251399
MYD88	0.160876574022173	-0.101590631438243	0.0062936549930181	-0.209474917869505	0.305751162251399
RNF145	0.160992128125805	0.077419043797887	0.153124403785284	0.00171368381048979	0.305751162251399
TACC1	0.161928835733068	0.0775709734745678	0.159786912964083	-0.00464496601494749	0.307210781811334
COX7A2L	0.162166503084098	-0.112635726979555	0.00600002810032391	-0.231271482059435	0.307342532297351
PPP1R12A	0.162659951590257	-0.1212701611062	0.00596936904333839	-0.248509691255738	0.307958271041864
LYSMD2	0.163571363904447	-0.101422705458945	0.012242918138268	-0.215088329056157	0.309363231732324
MAZ	0.164295811376004	-0.0656954836507557	0.0242086772934158	-0.155599644594927	0.310412044864488
CNDP2	0.165221667023511	-0.0883264970918962	0.00753851726410139	-0.184191511447894	0.310555540794193
CSK	0.16511044253283	-0.0845624198726341	0.0116282841017721	-0.18075312384704	0.310555540794193
SNRPB	0.164775507615735	0.105115693439483	0.228428044096955	-0.01819665721799	0.310555540794193
TINF2	0.165069055849993	-0.0878051220676702	0.00715984708846637	-0.182770091223807	0.310555540794193
U2SURP	0.164939074813764	-0.0747087140395915	0.030500677972738	-0.179918106051921	0.310555540794193
TM9SF2	0.165410391088968	-0.0906553308184068	0.00957988415130817	-0.190890545788122	0.310590734346911
ARHGDIA	0.165624021422872	-0.127317426241624	0.00919904140747427	-0.263833893890723	0.310672574065284
ARHGAP9	0.166523359731443	-0.12551162193117	0.0086409959164756	-0.259664239778816	0.311745426858603
ATP5MC1	0.166537239525997	-0.00121551096780387	0.0876898750822885	-0.0901208970178962	0.311745426858603
SEC11A	0.166873726758006	-0.0181153368276136	0.121777496344472	-0.158008169999699	0.31205557705924
EID1	0.16799003503207	-0.100514411426415	0.0202677373089267	-0.221296560161756	0.313501321760564
TRIP12	0.167957026073683	-0.0662235631943327	0.0196556243475253	-0.152102750736191	0.313501321760564
CHMP2A	0.168433459320146	0.081313726500318	0.163992137993911	-0.00136468499327473	0.313688002220088
SNRPD1	0.168338620562558	0.0896991326241366	0.179307122213576	9.11430346970804e-05	0.313688002220088
DEK	0.168772432705191	0.0893360817896618	0.229341272145789	-0.0506691085664658	0.313999220521775
IFI35	0.169620325224488	-0.167556795316662	0.00366662294064593	-0.338780213573969	0.314935298968638
TRBC1	0.169617585621489	0.137839034759484	0.290962911440767	-0.0152848419217983	0.314935298968638
C11orf58	0.172734959932246	-0.133077011895008	0.00710965220297877	-0.273263675992994	0.320392661722043
FLNA	0.173800493567656	0.120494117292557	0.251752333719631	-0.0107640991345161	0.322042091022422
TIAL1	0.174130279383851	-0.0783136507483825	0.0173593702004152	-0.17398667169718	0.322326261838192
IRF7	0.176099097469299	0.00871232356583929	0.204894846902006	-0.187470199770327	0.325311477327005
PDCD5	0.175929192722045	0.0497152802579992	0.136811799017165	-0.0373812385011666	0.325311477327005
APOBEC3G	0.176882378075369	0.136726745469209	0.325431732149727	-0.0519782412113089	0.326098995705044
CHIC2	0.176752105970717	-0.046920825006762	0.0466655504345035	-0.140507200448028	0.326098995705044
GBP1	0.177187219911582	0.0945235841147774	0.262099550704484	-0.0730523824749292	0.32633170441377
EPC1	0.177432397399925	-0.120145405603402	0.0126134998380173	-0.252904311044821	0.326454169234304
HNRNPU	0.17849627343087	-0.136542629143786	0.00879292268216658	-0.281878180969738	0.328081178629979
MAF1	0.179038604232225	-0.0857831639197025	0.00924570133108583	-0.180812029170491	0.328747266263594
THRAP3	0.179984510318648	-0.108484379586609	0.0120760553887329	-0.229044814561952	0.330152309590531
SSR2	0.180570792829008	-0.0824789850382834	0.0710284075711503	-0.235986377647717	0.330895525073819
SCAF11	0.181143739502029	-0.11850110244856	0.0110590764912106	-0.248061281388331	0.331408265633604
TMC6	0.181213386627241	0.0759440355868961	0.160940280331158	-0.00905220915736567	0.331408265633604
STAT3	0.183413903534538	0.107990017028497	0.226610626334317	-0.0106305922773234	0.3350972017576
COA3	0.183698136562925	0.0339305115590801	0.107906956555789	-0.0400459334376291	0.335281214286177
MIER1	0.185092969323931	-0.0585909648671951	0.0614427747218776	-0.178624704456268	0.337489875204413
RBM8A	0.185287647510269	0.00936333410712953	0.148511816460949	-0.12978514824669	0.33750800797733
CCT5	0.185959240987114	-0.0641886491499734	0.0222656575329421	-0.150642955832889	0.338393957453642
ATP6V1G1	0.186799270585302	0.0700052113196749	0.218062924973561	-0.0780525023342116	0.339584345631191
TNRC6B	0.187003918932666	-0.0972205743384347	0.012037724523392	-0.206478873200261	0.339618449194812
PCF11	0.187395053884742	-0.0854251679126588	0.0110464720588776	-0.181896807884195	0.339990827653847
CCT8	0.189414851879902	-0.0878423004253225	0.0112654417062635	-0.186950042556908	0.343314419032323
IFI16	0.190552164862739	0.076344289364551	0.263406952780735	-0.110718374051633	0.345033503671183
DOCK10	0.19086095240761	-0.0438383114702411	0.0629968969832041	-0.150673519923686	0.345250455493765
RAP1A	0.191136503472738	0.0694472930439971	0.170893277420976	-0.0319986913329819	0.345406915771209
GTF2I	0.19161792832683	-0.0851017142145689	0.0109627580913415	-0.181166186520479	0.345934738194781
MRPS36	0.192705631050565	0.0902732873690179	0.192451710968853	-0.0119051362308169	0.347554973276784
COX7C	0.193341888761474	0.118202594019751	0.271100748619754	-0.0346955605802523	0.348358610224075
TNFSF13B	0.194736073455257	0.102043866451787	0.206789712985906	-0.00270198008233279	0.350524932219463
CASP8	0.195367966264764	-0.0569485475863713	0.0414747562922709	-0.155371851465014	0.350937963278354
MSN	0.196812137674481	-0.147458881587463	0.00931687881419432	-0.30423464198912	0.350937963278354
NAPA	0.197654714949878	-0.0628312004367528	0.0749880622093236	-0.200650463082829	0.350937963278354
RHOA	0.196948045744126	0.14889274184876	0.320304792392221	-0.0225193086947011	0.350937963278354
RSL24D1	0.195635241395793	-0.0686124058610271	0.040587690171693	-0.177812501893747	0.350937963278354
SLAMF7	0.196970480391972	-0.0378408511701797	0.0630140807897646	-0.138695783130124	0.350937963278354
STOM	0.196210834665543	-0.127814752286053	0.0177141523945165	-0.273343656966623	0.350937963278354
TMEM230	0.197476914036822	-0.030420007741688	0.0633785135176876	-0.124218529001064	0.350937963278354
TMPO	0.195534008809087	-0.0746551604277272	0.0132966260261125	-0.162606946881567	0.350937963278354
TNFRSF18	0.197086016945643	0.154385559572023	0.320238912456769	-0.0114677933127238	0.350937963278354
TRAFD1	0.195907698844723	-0.0917478402901631	0.0206863685515816	-0.204182049131908	0.350937963278354
TRIM22	0.196841516901432	-0.15242585004934	0.0280645531591376	-0.332916253257818	0.350937963278354
UBE2J1	0.196950542960517	0.0840344030011255	0.175557922425299	-0.00748911642304856	0.350937963278354
UQCRC1	0.197471865111903	0.0426507956040105	0.127107579253908	-0.0418059880458874	0.350937963278354
VAMP2	0.199531324847969	-0.0623491151799047	0.0334347684223477	-0.158132998782157	0.353925951939067
CD55	0.201037444364588	0.0728672175363359	0.178792323344426	-0.0330578882717541	0.356142980418114
HNRNPM	0.201171075966882	0.0758624299475376	0.178949103226978	-0.0272242433319031	0.356142980418114
TRIM56	0.2013821018752	-0.0929429128258813	0.0204234014474025	-0.206309227099165	0.356171442522739
CREBRF	0.202367625555123	-0.079733048415106	0.0189595350945162	-0.178425631924728	0.357568328712969
ARGLU1	0.202865539204064	-0.0932311275074326	0.0285973952952044	-0.21505965031007	0.358084112623108
AZI2	0.203051527464444	-0.0849690925958682	0.0161297601146345	-0.186067945306371	0.358084112623108
STMP1	0.20395635105088	0.0841225721827822	0.177132699731227	-0.00888755536566241	0.359332934782988
HSPA5	0.20496096667312	0.0664307324329411	0.213929611100138	-0.0810681462342559	0.360754996254134
CAPN2	0.206578719841023	0.0815042106827446	0.190328193868625	-0.0273197725031356	0.362554583236838
EEF1G	0.206229804527455	-0.0670455506226754	0.0247969197823956	-0.158888021027746	0.362554583236838
TAF15	0.206474801061255	-0.0658358881712787	0.0334026903535604	-0.165074466696118	0.362554583236838
LCK	0.207036104676892	-0.0838720862829865	0.0226114277200564	-0.190355600286029	0.363008601962266
AHSA1	0.207261964323039	0.0688530032349488	0.146698884114433	-0.00899287764453593	0.363056192539015
WDR1	0.207517076341574	0.074753026777264	0.186113778764527	-0.0366077252099994	0.363154883597755
NUTF2	0.208874054163597	-0.0419444213207817	0.0448145898355414	-0.128703432477105	0.365179805700376
KDM5A	0.209580454167443	-0.0869733556074918	0.0174699172806969	-0.19141662849568	0.366064521762828
DIAPH1	0.211688794360609	-0.0594196308035949	0.0353188912173519	-0.154158152824542	0.369041438260337
FKBP5	0.211493256285394	0.0777625153491167	0.160277770627536	-0.00475273992930218	0.369041438260337
C6orf62	0.21335180502016	0.0836706115504655	0.191238430736442	-0.0238972076355107	0.371586032194312
RPL22L1	0.213764340972367	0.098276298102652	0.213993639677478	-0.0174410434721735	0.371949953291918
FNBP1	0.214543714591048	0.0198994029904358	0.125459555118172	-0.0856607491373008	0.372950872081679
RAD21	0.215125058974736	-0.099467051109354	0.0179910922772404	-0.216925194495948	0.373251170699756
STK10	0.214974217953661	-0.0734413435037732	0.0257420319380556	-0.172624718945602	0.373251170699756
ATP6V0D1	0.215901388696746	-0.0357561933504455	0.0532059974915308	-0.124718384192422	0.374014427147577
TAF7	0.215974395534041	-0.0947955925784198	0.0178017253767963	-0.207392910533636	0.374014427147577
PIM1	0.216794192540524	0.0565861573910942	0.196554910643549	-0.0833825958613603	0.375078588798804
G3BP1	0.218176710370371	-0.0700608080604524	0.0244260874724328	-0.164547703593338	0.377113386799119
NDUFA6	0.218613826787068	0.0983891775841726	0.206444868941467	-0.00966651377312223	0.37751177839317
CD3E	0.219989538656136	0.0705879322579242	0.195757930484098	-0.0545820659682498	0.379528694168802
CYTIP	0.223727034513905	0.116516250185951	0.254923439129153	-0.0218909387572512	0.385397044370038
PCNP	0.223812952422885	0.0825065704019379	0.174063114869947	-0.00904997406607085	0.385397044370038
TMEM243	0.225343982900135	-0.0357849360154625	0.0648905808303549	-0.13646045286128	0.387668038379046
HSPE1	0.225914709176889	0.0791976907023705	0.209652378432195	-0.0512569970274535	0.388284264972884
ANAPC5	0.228495430353266	-0.0781469547615256	0.0166101214650379	-0.172904030988089	0.391247564438067
CYCS	0.22806466587474	0.052583447976308	0.167053020485722	-0.0618861245331061	0.391247564438067
ICE1	0.228326067841559	0.021652698185319	0.104629811218273	-0.0613244148476352	0.391247564438067
PRKCSH	0.228457924226025	-0.057018163656262	0.0263725851495404	-0.140408912462064	0.391247564438067
HNRNPF	0.229114435634542	-0.137596009787534	0.0179926443344622	-0.29318466390953	0.391940144105157
TADA3	0.229523390550084	-0.0722745976621087	0.0159193394688506	-0.160468534793068	0.392272436421892
SYTL3	0.230293122856458	0.0609678980559197	0.188079965713471	-0.0661441696016311	0.393220126596961
GABARAP	0.230868910894449	0.0516144944478365	0.207127134880694	-0.103898145985021	0.39383520093759
SELENOK	0.232221550336261	0.0932139547566418	0.215492621012975	-0.0290647114996917	0.395773108642116
TRA2A	0.232542909510124	-0.0686714841052713	0.0320051147043512	-0.169348082914894	0.395951440517237
PPP1CC	0.233440056561582	0.0808918211389292	0.17151773480413	-0.00973409252627122	0.397108923033528
SEC62	0.23459953397854	-0.0820172212874943	0.0449881960650041	-0.209022638639993	0.398710091701203
GSDMD	0.235884873402369	0.0633727881466385	0.157374859148757	-0.0306292828554797	0.399553059440786
RPL18	0.236189000654652	-0.110480372696312	0.0139563613629105	-0.234917106755534	0.399553059440786
RWDD1	0.23555610285938	-0.0810501777106626	0.0355866133412673	-0.197686968762592	0.399553059440786
TMEM160	0.235992706052791	-0.0483025253309975	0.0471110469894824	-0.143716097651477	0.399553059440786
TOMM20	0.236145853658314	0.0895984097606745	0.190003166998071	-0.0108063474767223	0.399553059440786
PSIP1	0.240158294275234	-0.0828664153993933	0.0178294985004583	-0.183562329299245	0.405891955264433
LENG8	0.240925394716025	-0.0767088609715445	0.0169891204106682	-0.170406842353757	0.406812103647114
CD96	0.242743016111447	0.126458456621823	0.276088087223847	-0.0231711739802017	0.409502761251721
JTB	0.243301136090138	0.0545758852404865	0.184780215830253	-0.0756284453492797	0.410065660181442
HP1BP3	0.243719976079098	-0.100244232918562	0.0188480011706784	-0.219336467007801	0.410392991978352
ARPC5L	0.2442544361128	0.0934529757293868	0.228053636261899	-0.0411476848031249	0.410914230919047
CCT2	0.244850046582743	0.0692002653247181	0.147217914910947	-0.00881738426151127	0.411537290806505
DIP2A	0.245424456139978	-0.0275962330989412	0.0746938410994664	-0.129886307297349	0.411745161953847
SSR1	0.245304563817799	0.0549696285954613	0.133614996237989	-0.0236757390470662	0.411745161953847
SCP2	0.245726730113243	-0.0775577212001314	0.0265853810354877	-0.18170082343575	0.411874069648528
SNRNP70	0.246108669460991	0.0369712767234618	0.125154751888152	-0.0512121984412288	0.41213614950067
SLFN12L	0.247564239636142	-0.0801887028568958	0.0187373312506324	-0.179114736964424	0.414194016314315
SYTL1	0.248040664128241	-0.0670478800704298	0.0276370606237926	-0.161732820764652	0.414611430340618
LAMTOR4	0.249276114831814	0.0146988536362407	0.140279287555984	-0.110881580283503	0.416295668919309
IQGAP2	0.249999895163025	0.0359599824792286	0.1513540534283	-0.0794340884698427	0.417123112751458
ATP5IF1	0.250402610511936	0.110452100844482	0.23878867321598	-0.0178844715270155	0.417413840698273
ARF4	0.251805885920794	-0.00507855285354258	0.086190343742966	-0.0963474494500512	0.419370422586409
SNX10	0.252048538121939	0.07511233956335	0.164280636428927	-0.0140559573022269	0.419392239661915
STT3B	0.252729285567125	-0.0696772409262401	0.0179868692753922	-0.157341351127872	0.420142315496941
ARIH2	0.253512944320163	-0.0463886738060061	0.0503129055443763	-0.143090253156389	0.42106195388449
C12orf57	0.253761500159618	0.00422929623046575	0.141983853217768	-0.133525260756836	0.421091971654516
LASP1	0.254015268599495	-0.0846442146213087	0.0239524524302849	-0.193240881672902	0.421130576888636
IK	0.255028137056332	-0.0730667719117442	0.0301392226929248	-0.176272766516413	0.422426479058856
TYROBP	0.257634046124899	0.134522300343077	0.3201489303678	-0.0511043296816459	0.426356342636042
TRMT112	0.25845724106949	-0.123210482872958	0.0253581266287507	-0.271779092374666	0.427331565098604
DDRGK1	0.25956503905595	0.0648899727767384	0.139523824945814	-0.00974387939233733	0.428775159453183
STK4	0.26062996945989	-0.107685732831994	0.0332608199084069	-0.248632285572395	0.430145396750875
TIMM17B	0.261447593682845	0.041381486264553	0.121314291985551	-0.0385513194564445	0.431105373338048
ITM2A	0.262942594970518	0.00691228553696222	0.100722198198889	-0.0868976271249649	0.432399748884911
MAPK1IP1L	0.262933182774165	0.0590872010045848	0.135540224632614	-0.0173658226234444	0.432399748884911
MRPL51	0.262648435129824	-0.0229627484308998	0.0873654779506273	-0.133290974812427	0.432399748884911
RPL17	0.263513433961398	0.0329717531949403	0.211225431208956	-0.145281924819075	0.432948780438376
EIF4B	0.266226789022759	-0.0727438685089517	0.0437445811407431	-0.189232318158646	0.43701378575434
GBP4	0.266574073591553	0.0395031350862489	0.187169873216454	-0.108163603043956	0.437191052470168
ATP2B4	0.267430188714798	0.0769526603016082	0.167713002934324	-0.0138076823311079	0.438201753167655
PPP1R18	0.267995629488307	-0.0208369415632967	0.116613357435784	-0.158287240562378	0.438734780533276
RPS16	0.268706535534755	-0.124253909227346	0.0187096147076009	-0.267217433162293	0.439504781040285
PTPN7	0.269361748346395	0.0305018229128556	0.140052939605026	-0.0790492937793147	0.440182391975728
FDX1	0.269726302702124	0.0550014869917006	0.1261195775453	-0.0161166035618993	0.440384231489526
EDF1	0.27071460114878	0.0849936263885114	0.248608355231988	-0.0786211024549648	0.441209256287977
ERAP2	0.270533968011383	-0.0516673308625307	0.0574460271779337	-0.160780688902995	0.441209256287977
NDUFS7	0.271401689749954	-0.0482139413933581	0.0580848012589241	-0.15451268404564	0.441541306476551
RAD23A	0.27136807220381	-0.0771847891521849	0.0304574421005442	-0.184827020404914	0.441541306476551
DDX46	0.272203110545289	-0.0705695362186443	0.0413388076955476	-0.182477880132836	0.441665260183164
KRTCAP2	0.272129481518984	0.0998766555283823	0.247588431476926	-0.0478351204201613	0.441665260183164
MIF	0.271861202042609	0.0502985803477083	0.222799543913828	-0.122202383218411	0.441665260183164
BANF1	0.273357126763937	-0.0943825512600544	0.0264200026973707	-0.21518510521748	0.442145548727646
C19orf70	0.273307372124713	-0.0811980081993632	0.0211104073086865	-0.183506423707413	0.442145548727646
ILK	0.272869676228179	-0.0228920606064689	0.0784587112188362	-0.124242832431774	0.442145548727646
NUCB1	0.273509990117361	0.0291018844234981	0.124626939336326	-0.06642317048933	0.442145548727646
TMEM219	0.273709149212352	0.0529462919959891	0.138940049283853	-0.0330474652918747	0.442145548727646
PPP1CA	0.274403350613009	-0.00795782959735658	0.137283948029452	-0.153199607224165	0.442875372411632
USP34	0.274789229586729	-0.0693758409253327	0.0252465038648053	-0.163998185715471	0.443106727674276
LARP7	0.275092691603587	-0.0725724894131568	0.0218093542174535	-0.166954333043767	0.443204892028001
HMOX2	0.277050967597203	-0.0544386275359408	0.0336166554649402	-0.142493910536822	0.445966623612413
PSMB10	0.278164578439129	-0.132955356968113	0.0307489483622653	-0.296659662298491	0.447365039443916
CNPY3	0.278464789236353	-0.0795639721632084	0.0259677865909979	-0.185095730917415	0.447453975316462
SF3B5	0.279089867120546	0.0881240386857176	0.195166354609687	-0.0189182772382515	0.44806431215223
SSB	0.280183867614583	0.0692074311921378	0.153503592133449	-0.0150887297491738	0.449425747262373
KLF13	0.280657270442868	0.0544059815352292	0.134363411415527	-0.0255514483450681	0.449790204472912
APH1A	0.282327805755005	-0.0520710128376937	0.0478447053981291	-0.151986731073516	0.45156228156251
HNRNPK	0.282504481568664	-0.0998096035033549	0.0556662773018826	-0.255285484308592	0.45156228156251
LSM5	0.282392616660576	0.0434202291481248	0.124036067987335	-0.0371956096910859	0.45156228156251
LBR	0.283493565073218	-0.0347581066671139	0.0607704196733802	-0.130286633007608	0.45235174095089
SUPT4H1	0.283296670678677	0.0310526542604837	0.129283032455355	-0.067177723934388	0.45235174095089
DTX3L	0.28553696674482	-0.0697460476781983	0.0614203546625143	-0.200912450018911	0.455214693056533
RIN3	0.288706796628258	-0.0717566322263943	0.0290986227070378	-0.172611887159826	0.459866885300634
CARD16	0.289427151324373	0.1238166054611	0.285874013004395	-0.0382408020821951	0.46061272253452
AES	0.290846054136563	-0.0926167269367066	0.0470468240389131	-0.232280277912326	0.462468007752395
HELZ2	0.291585242161248	0.0505890845314481	0.160316588598174	-0.0591384195352782	0.463240206459652
PSMD6	0.293592093529206	0.0509918448225725	0.12240057341415	-0.0204168837690047	0.46521487847169
SNRPB2	0.293556592312957	-0.0153994491498894	0.0887050746337946	-0.119503972933573	0.46521487847169
TOMM7	0.293472715398433	0.125171100742769	0.295676445915095	-0.0453342444295577	0.46521487847169
NUDC	0.297188066918422	-0.0472463439504626	0.0489732152627692	-0.143465903163694	0.470097487670959
TSTD1	0.297025462879407	-0.0718984199949319	0.0345448562571369	-0.178341696247001	0.470097487670959
RHOG	0.297761627058468	0.076140093560327	0.187275350569312	-0.0349951634486582	0.470597311968703
HMGB2	0.298513404511123	0.0309865048112697	0.133752467164434	-0.0717794575418949	0.470970630433352
RPS28	0.298359066538048	0.083871885279847	0.190691397150798	-0.0229476265911042	0.470970630433352
MRPL43	0.300157665183693	-0.00732456397425069	0.0756581168638717	-0.0903072448123731	0.473022268940005
YWHAB	0.300331599326987	-0.0773056306555746	0.0928851717207299	-0.247496433031879	0.473022268940005
OPTN	0.301257679725286	0.0549323933947248	0.175980130521923	-0.0661153437324738	0.474072162668473
ATP6V0C	0.302774302643151	0.110137202532134	0.256996642325913	-0.0367222372616446	0.475303464674975
AURKAIP1	0.302790243792007	0.0716337445376005	0.187810871149455	-0.0445433820742539	0.475303464674975
CUTA	0.303080753336807	-0.0839497721886451	0.0524541927062547	-0.220353737083545	0.475303464674975
LSM3	0.302920742195277	-0.0392480250425269	0.0620598342708136	-0.140555884355867	0.475303464674975
DHRS7	0.304211766644639	0.0606805907631284	0.169749883810326	-0.0483887022840691	0.476668008284525
REX1BD	0.304601624782602	-0.0628001628367291	0.0478967995066441	-0.173497125180102	0.476869895867879
ANAPC11	0.306000167480448	0.0263161908809432	0.135445117298057	-0.0828127355361707	0.478649234577722
SH3KBP1	0.307899050213377	0.0690637675187376	0.15647672097662	-0.0183491859391444	0.481207497638871
RPL31	0.309630868683944	-0.0752058452507338	0.0877646018509904	-0.238176292352458	0.483500510329544
OCIAD2	0.309940871886754	0.00508843422690319	0.120911263375295	-0.110734394921489	0.483571283464646
DGUOK	0.310738489909169	0.0204888133572221	0.130334907597955	-0.0893572808835112	0.48440206575431
PLCG2	0.311451156546351	-0.0673141609940701	0.0243320259502273	-0.158960347938367	0.48468591397801
VDAC2	0.311436244066826	-0.00647911122355732	0.0991247494368391	-0.112082971883954	0.48468591397801
CIB1	0.312144505345023	0.0602241141733142	0.19378070785883	-0.0733324795122014	0.484938785089589
ZNRD1	0.312010860229689	-0.0597797725418057	0.0333323535683285	-0.15289189865194	0.484938785089589
ANAPC16	0.312453442231239	-0.0543269558633909	0.0903192261676367	-0.198973137894418	0.485006320268881
H2AFY	0.312941188308095	-0.0673751055988482	0.0343192267368937	-0.16906943793459	0.485351062002453
RPS19BP1	0.313754114606199	0.0758744143111	0.172998399071808	-0.0212495704496075	0.486199124160752
NCAM1	0.314222794887037	0.00536405860907804	0.0895760965076491	-0.078847979289493	0.486449113773187
THOC7	0.314447949297282	0.0588007040823046	0.133938960635194	-0.0163375524705846	0.486449113773187
RAB2A	0.314920264103387	0.077847452260262	0.176222601234171	-0.0205276967136466	0.486767616342544
RASAL3	0.315916141711493	0.00314493407918365	0.119239732210584	-0.112949864052217	0.48748208691461
