gene	p-value	logFC	ci.hi	ci.lo	fdr
TOMM20	0.145256329698744	-0.177702223054261	0.135187008168004	-0.490591454276525	0.396581689941603
UFC1	0.145080049954564	-0.0959727401202055	0.214000761057615	-0.405946241298026	0.396581689941603
PAK2	0.145834032703371	-0.0332903865435596	0.25275993006008	-0.3193407031472	0.396964853441855
SKP1	0.146032441486887	-0.139323817444929	0.18781840293026	-0.466466037820118	0.396964853441855
PTPRA	0.146754208436223	-0.0679749651670687	0.189492096677884	-0.325442027012022	0.398263084791148
ARHGAP30	0.148475783352051	-0.0240008364148928	0.258481281925198	-0.306482954754983	0.399665770407745
ARPP19	0.148032444323247	-0.231116978813185	0.0894215780981985	-0.551655535724569	0.399665770407745
CMC2	0.148627647045278	0.063342826606958	0.314957224271699	-0.188271571057783	0.399665770407745
G3BP2	0.148741338220418	-0.21806609987385	0.111780958921758	-0.547913158669457	0.399665770407745
NDUFS8	0.148682862972769	-0.1860803658859	0.263489617155385	-0.635650348927184	0.399665770407745
RBBP4	0.148655141357712	-0.175297104938491	0.124911744186505	-0.475505954063486	0.399665770407745
MRPL20	0.149831923522573	-0.167112286349679	0.150001796612109	-0.484226369311467	0.400419178978562
MYDGF	0.149790754414411	-0.0146310725579968	0.292515162961737	-0.321777308077731	0.400419178978562
PNRC1	0.150003751291172	0.179703142650786	0.544611248277833	-0.18520496297626	0.400419178978562
TOMM5	0.149541127786124	0.289277819454507	0.493087027726248	0.0854686111827647	0.400419178978562
GIMAP7	0.15226796150089	0.299783026221873	0.660100028559373	-0.0605339761156263	0.405799093477044
MRPS6	0.153005861141116	0.323675195039006	0.66479641025821	-0.0174460201801985	0.407100423362415
BIRC6	0.154165142915307	-0.228118808760717	0.0992077851855521	-0.555445402706986	0.408218772502599
HIST1H4C	0.154717876830852	0.305471031494063	0.582213039410527	0.0287290235775982	0.408218772502599
HNRNPM	0.154642176364955	-0.0971341588444031	0.209604304765815	-0.403872622454621	0.408218772502599
HSPD1	0.154927909367939	0.306658503043702	0.508412745500399	0.104904260587005	0.408218772502599
SOD1	0.15480149563231	0.187899373090854	0.50962892573209	-0.133830179550382	0.408218772502599
SRSF10	0.154435033192441	-0.322387800813765	0.0303908481695783	-0.675166449797109	0.408218772502599
AUP1	0.155737813726503	0.285915070088651	0.493194637907981	0.0786355022693211	0.409447648719769
MYH9	0.155896376367245	0.387753953054285	0.719679681269463	0.0558282248391075	0.409447648719769
H2AFY	0.156806993784783	-0.134796895240885	0.168762770595697	-0.438356561077468	0.411177181451738
RPS15A	0.157128949334254	-0.328948103487273	0.00421920446552437	-0.66211541144007	0.411360058369452
ADAR	0.158882380834133	0.224258942775875	0.565540356022902	-0.117022470471151	0.412638794809667
BBX	0.158368539933001	0.258901797868893	0.442417363632397	0.0753862321053887	0.412638794809667
C19orf70	0.158136669382006	-0.298569256498972	0.0567579508360369	-0.653896463833982	0.412638794809667
IFIT5	0.15853478091054	0.245483520366695	0.422611632964853	0.0683554077685361	0.412638794809667
PCGF5	0.158690814952526	0.276353681999278	0.532072885402225	0.0206344785963313	0.412638794809667
ARF5	0.159416525025762	0.289098664451329	0.580025225026282	-0.00182789612362472	0.412964125263612
HNRNPK	0.159514039801395	-0.294289591973517	0.0447428782591614	-0.633322062206196	0.412964125263612
M6PR	0.161026015793217	0.0630920701374627	0.286986382731967	-0.160802242457042	0.416217799934607
SELENOF	0.161814566796988	-0.30658528220412	0.0522177347628252	-0.665388299171065	0.416276906066069
SH3KBP1	0.161718673496135	-0.214636758890479	0.163786573194746	-0.593060090975704	0.416276906066069
WAS	0.161351258300394	0.151734534169686	0.448124260329973	-0.144655191990601	0.416276906066069
ACP5	0.165040175110872	0.0671391171472662	0.386073908575132	-0.2517956742806	0.421252778725873
CSTB	0.164820921634654	0.317917822842213	0.75152709792414	-0.115691452239714	0.421252778725873
RAB11A	0.164268764017532	0.0174664653705893	0.281231986602203	-0.246299055861025	0.421252778725873
RPL29	0.164753755769193	-0.324536442570952	0.00803566589389199	-0.657108551035796	0.421252778725873
VDAC1	0.164900076293458	0.0186752212403035	0.320097717288722	-0.282747274808115	0.421252778725873
PARP8	0.165473081071583	0.272872764311937	0.576316062104623	-0.0305705334807495	0.421697805043363
PKM	0.165800673108794	0.391458930415733	0.711372708500888	0.0715451523305777	0.421873475570114
CD3E	0.16722910907663	-0.0939414665803201	0.270802390322509	-0.458685323483149	0.424845291127699
RPL11	0.167870534084498	-0.285286016650225	0.0116965394872322	-0.582268572787683	0.425811572460057
FUS	0.168371580363043	0.0524821280060296	0.35236316407374	-0.247398908061681	0.426419328528142
NDUFA1	0.169387012015351	0.14551051990916	0.48383179369677	-0.192810753878449	0.42832591720471
CTSC	0.169725517654088	0.21706434688649	0.602611740601719	-0.16848304682874	0.428517522126653
DGUOK	0.171030493095112	-0.220656866640659	0.107214768341992	-0.548528501623309	0.429952810661548
GMFG	0.170745120868653	-0.103817092321509	0.239670966399156	-0.447305151042175	0.429952810661548
HMGN2	0.171348453053345	0.303713834560248	0.679271943121941	-0.0718442740014454	0.429952810661548
PARP12	0.171166096376191	0.241215564374908	0.448427910647866	0.0340032181019501	0.429952810661548
MAF1	0.171971471737172	-0.165821841529612	0.126031776593143	-0.457675459652366	0.430853257147968
PSTPIP1	0.175861243580166	-0.253589148948818	0.106094473078113	-0.613272770975748	0.438968889442432
PYCARD	0.176018181296965	-0.0268833463367697	0.286454707236687	-0.340221399910227	0.438968889442432
TIA1	0.175920185736896	0.0246494507667946	0.274457680774641	-0.225158779241052	0.438968889442432
BUB3	0.176911680153492	-0.327538820678776	0.0426333503455525	-0.697710991703104	0.440523588290604
NSA2	0.177350126551811	-0.301826347678432	0.0825738826013727	-0.686226577958237	0.440942159155493
ATP5PF	0.178058636512332	-0.339378081059544	0.0544414157843738	-0.733197577903462	0.442029887597586
CSRNP1	0.179001083749977	0.213672703898873	0.367121191377956	0.0602242164197901	0.443020891648273
RGCC	0.178816293409978	0.322876810926998	0.570990827277927	0.0747627945760693	0.443020891648273
CLDND1	0.180018963607124	0.021548511029327	0.296049170849579	-0.252952148790925	0.443168172260224
NDUFS7	0.179966976637931	-0.0818870846248024	0.319770532991253	-0.483544702240858	0.443168172260224
NUDC	0.180147454450355	-0.161099410200027	0.148969617385288	-0.471168437785342	0.443168172260224
TBX21	0.179362302916285	0.252330558455866	0.437755031186506	0.0669060857252271	0.443168172260224
NFE2L2	0.180566887088955	0.222677134629526	0.384836250074747	0.0605180191843036	0.443531013316394
OTUB1	0.180996577389829	0.238287972381266	0.464935387448933	0.0116405573135998	0.443917921387685
ANP32B	0.182661461246736	0.310465938391313	0.631529482096646	-0.0105976053140203	0.446196388097624
CIR1	0.182746282801479	0.218180773359866	0.375185623524013	0.0611759231957188	0.446196388097624
DHRS7	0.182223222251985	-0.0675479531472393	0.242224786447912	-0.377320692742391	0.446196388097624
HSPB11	0.183683747434958	-0.163090757242555	0.139000764628999	-0.46518227911411	0.44714655532301
SP140	0.183603288028861	0.246153167605314	0.501563638926109	-0.00925730371548095	0.44714655532301
CCT7	0.1846080590508	-0.0987457209969603	0.186002234770537	-0.383493676764458	0.448726891671914
ARID5A	0.186401027203396	0.268280077149846	0.519078522688611	0.0174816316110816	0.451068361081216
KRT10	0.185943883697815	0.299010159251386	0.564471261412713	0.0335490570900597	0.451068361081216
PFDN5	0.186155991423996	-0.144228758839228	0.272374860771896	-0.560832378450353	0.451068361081216
COX8A	0.189878575087761	0.120511868913381	0.461786812708287	-0.220763074881525	0.454683845668115
MEA1	0.19020993715367	0.0541412086920777	0.290675734443785	-0.18239331705963	0.454683845668115
METTL26	0.190404087425704	0.226508390001531	0.39513254120476	0.0578842387983015	0.454683845668115
MRPS34	0.190339178584188	0.0155766799664611	0.271180205849171	-0.240026845916249	0.454683845668115
PSMA4	0.188520876787088	0.00224177564602246	0.33959497524651	-0.335111423954466	0.454683845668115
SEPT9	0.190376596031071	-0.213368559557601	0.117613861568713	-0.544350980683914	0.454683845668115
SNRNP70	0.19027969386055	-0.185903581743654	0.114476236429865	-0.486283399917174	0.454683845668115
TPR	0.190310992845588	-0.21353511801576	0.126115143577358	-0.553185379608878	0.454683845668115
TYROBP	0.190280798768043	0.246924702548311	0.618540997113322	-0.124691592016699	0.454683845668115
AES	0.19108691986373	-0.320157871306291	0.0459695574485575	-0.68628530006114	0.454982140580647
ISCU	0.190835693318258	-0.174973383249725	0.154999045063549	-0.504945811563	0.454982140580647
PGAM1	0.191864002008981	0.277654275581777	0.571627049385181	-0.016318498221627	0.456166453756047
MINOS1	0.192336333009048	-0.302924229376293	0.0597698512392148	-0.6656183099918	0.456623812427595
RTRAF	0.193046890545926	0.299744289370069	0.565922805720297	0.0335657730198415	0.457644590814544
NDUFV2	0.193636500594568	-0.139449688382124	0.186380187451021	-0.46527956421527	0.457711786188029
RBM8A	0.19352191834237	-0.0292415358028515	0.300238701614648	-0.358721773220351	0.457711786188029
C1orf21	0.194321372300585	0.223990054847827	0.390774115021682	0.0572059946739709	0.458651092124303
ERAP2	0.194596294144707	0.23304529406969	0.413264222039523	0.0528263660998576	0.458651092124303
RAB10	0.196521634383049	0.220259213965155	0.387562079758381	0.0529563481719292	0.4598014764656
RAC2	0.196659069770194	0.328669795923646	0.723674079174717	-0.0663344873274251	0.4598014764656
RHOA	0.195423727290143	0.363898416039292	0.761027641312198	-0.0332308092336148	0.4598014764656
SEC61B	0.196334003610287	0.131395381411945	0.497904930453944	-0.235114167630055	0.4598014764656
SLC25A39	0.196722116931535	-0.211590692682761	0.110303286935072	-0.533484672300594	0.4598014764656
SSR4	0.196775861786014	-0.0300678035360511	0.31397215625794	-0.374107763330043	0.4598014764656
ADD3	0.19860670800985	0.0146068703863223	0.303091967247215	-0.27387822647457	0.463415652022982
ELF1	0.199400633980782	0.0490606349730169	0.413710914022823	-0.315589644076789	0.463694485982601
EZR	0.199579110459709	0.279202035280096	0.521566718216287	0.0368373523439042	0.463694485982601
TNRC6B	0.199252542288983	-0.283171165244473	0.0696323244303778	-0.635974654919324	0.463694485982601
VPS29	0.199878578973892	-0.282248097917628	0.0740990844405879	-0.638595280275844	0.463729676111547
TM9SF2	0.200771796065688	0.015981916167283	0.254880029041317	-0.222916196706751	0.465140340032865
SKIL	0.201515871674751	-0.266837133637392	0.0750143076083282	-0.608688574883111	0.46620196695251
EIF4A1	0.202354925638257	-0.254469356547665	0.0805755582782104	-0.58951427137354	0.467480005263453
LYSMD2	0.203059384619174	0.244073688711832	0.429745062868288	0.0584023145553751	0.468443926893739
FABP5	0.204171548840324	0.273530264441519	0.476313557207852	0.0707469716751852	0.470344344856736
LAMP1	0.205296916487703	-0.033380621888616	0.250470013041565	-0.317231256818797	0.470992734934383
MRPL33	0.205092447250506	-0.30996218855958	0.0611833594289584	-0.681107736548118	0.470992734934383
PARP10	0.205319334480899	0.260792448836216	0.487117980859227	0.034466916813206	0.470992734934383
YPEL5	0.205905621919383	-0.0248881564751316	0.248375085520485	-0.298151398470748	0.471674254705778
TMEM258	0.206371727687454	0.375567479286379	0.780664335999363	-0.029529377426604	0.472078945102718
TMEM59	0.206711221556889	0.134998163449339	0.46788616476815	-0.197889837869472	0.472193280615247
PABPC1	0.207429873616686	-0.232330869164157	0.116969094712769	-0.581630833041084	0.473172201215126
SPN	0.208361827192706	-0.30220792601006	0.0713236498775827	-0.675739501897704	0.473972301466254
TMEM230	0.208157556377232	-0.0764519588342817	0.196827343730678	-0.349731261399241	0.473972301466254
LYN	0.209111332208727	0.204034886692643	0.363131356456063	0.0449384169292234	0.474803697175062
STOM	0.209600651113455	0.154669336615523	0.471314705287172	-0.161976032056126	0.474803697175062
TUFM	0.209411648225267	0.237254518309584	0.422561562201345	0.0519474744178224	0.474803697175062
FKBP8	0.210196532670819	-0.0913850706469229	0.230413261248174	-0.41318340254202	0.475493127303891
ANXA5	0.210768652923899	0.300296794769888	0.562729829205298	0.0378637603344791	0.476126970801773
BAG1	0.211526379658984	-0.0091470969851275	0.298126576620826	-0.316420770591081	0.476518681248346
PPP4R2	0.211332387245984	0.219038225329993	0.393027456694061	0.0450489939659249	0.476518681248346
IQGAP2	0.212587987471372	0.282248780986929	0.528952073449441	0.0355454885244162	0.476933985647604
MLF2	0.212052377540527	0.210972929195031	0.379486905456069	0.0424589529339932	0.476933985647604
SDCBP	0.21252744093431	0.15177065998039	0.428437511222757	-0.124896191261976	0.476933985647604
CHST11	0.214632257287894	-0.128737676990216	0.16667578586326	-0.424151139843692	0.478885378435779
HMGB2	0.21412827383103	0.248148728160321	0.439159662547718	0.0571377937729246	0.478885378435779
NAMPT	0.213997421707118	0.117416464775933	0.395561717314695	-0.160728787762829	0.478885378435779
PIK3AP1	0.21442571532482	0.24903053667088	0.445549992862914	0.0525110804788464	0.478885378435779
NFATC2	0.215703762503425	0.202789411827381	0.395015389494154	0.0105634341606081	0.480618629293833
PSMB10	0.216754875311059	0.244359250373869	0.601855917455674	-0.113137416707936	0.481938464296726
RPS19BP1	0.216887083257999	-0.0184651535314651	0.262797953606688	-0.299728260669618	0.481938464296726
DDT	0.217828099254576	0.0314213749783639	0.292773880508164	-0.229931130551436	0.482714171038334
RSRC2	0.217814192383963	-0.226098361283759	0.0978168087442481	-0.550013531311766	0.482714171038334
MIF	0.21856897550492	0.380119968450811	0.805469126126919	-0.0452291892252963	0.483698777542096
EIF5B	0.219332994435524	-0.281953228594591	0.0883145732398699	-0.652221030429051	0.484731861686098
APMAP	0.221004671866786	0.208928677733744	0.469442248852461	-0.0515848933849737	0.487765385405586
IK	0.221658587318088	0.213919253661676	0.384291622484648	0.0435468848387035	0.487888199616467
SNRPE	0.221521525920545	-0.215021531049085	0.114931132670618	-0.544974194768788	0.487888199616467
LMAN2	0.222030244287986	-0.0695241947714608	0.257059356841371	-0.396107746384292	0.488047612444347
PDAP1	0.223833414134116	-0.234623751015639	0.097892294252247	-0.567139796283525	0.490924388670737
SMARCA5	0.22394098416372	0.0206121620781962	0.290262688274326	-0.249038364117934	0.490924388670737
RSRP1	0.225324091701235	-0.300985438238175	0.0589422505955354	-0.660913127071885	0.493293414180824
ARHGAP9	0.226939438505759	0.264622252394706	0.537115290131243	-0.00787078534182989	0.496163839414066
AKAP13	0.228673130487264	0.303290612153871	0.630668012636734	-0.024086788328992	0.497142858917722
ENSA	0.230049622883181	0.000495501842785684	0.314455018467386	-0.313464014781814	0.497142858917722
GABARAPL2	0.228088757861507	-0.0670884024041626	0.248638480725622	-0.382815285533948	0.497142858917722
GUK1	0.228330213160562	0.3310867423383	0.761764298187578	-0.0995908135109774	0.497142858917722
HSBP1	0.230355931299074	-0.0896980527451592	0.226687459641331	-0.406083565131649	0.497142858917722
LRP10	0.230118379819792	0.233592752685251	0.423232956664699	0.0439525487058034	0.497142858917722
SLC38A1	0.229602962997528	-0.202232073596197	0.155721130914052	-0.560185278106445	0.497142858917722
SSB	0.229389694002607	-0.112771944040067	0.182954874195279	-0.408498762275414	0.497142858917722
SYF2	0.228917245878163	-0.0992883369284529	0.217125181765579	-0.415701855622485	0.497142858917722
TAF7	0.230435316579888	0.177712564051964	0.387420237861261	-0.0319951097573324	0.497142858917722
KLRC1	0.231419426010264	0.0539151167630696	0.525245154552821	-0.417414921026682	0.498606451549195
ACTR3	0.232168725605868	-0.259289239156215	0.106577863608169	-0.625156341920599	0.498902755550949
KDELR2	0.232021267420507	0.227514262058103	0.41153330732753	0.0434952167886751	0.498902755550949
IKZF3	0.232662701989501	0.174805945423216	0.444745484981601	-0.0951335941351691	0.499306403874838
GPRIN3	0.233958935361417	0.236471903815237	0.431479172970162	0.0414646346603128	0.500981094908612
IGFBP7	0.234057384623153	0.234791857759781	0.418637696995358	0.0509460185242031	0.500981094908612
HNRNPF	0.23599119679891	0.200271810434883	0.546785972674162	-0.146242351804396	0.503222085007261
LAMTOR1	0.236737158449849	0.0480891360040559	0.312974573140457	-0.216796301132346	0.503222085007261
LGALS9	0.235525552953829	0.289553497954205	0.556150576318169	0.0229564195902404	0.503222085007261
NUCKS1	0.237243982069094	-0.213276312672396	0.11220669457705	-0.538759319921843	0.503222085007261
NUDT21	0.237264122238249	0.206170533336789	0.38107038587455	0.0312706807990269	0.503222085007261
RAB14	0.237046445517953	0.200129018259825	0.367399719406731	0.0328583171129197	0.503222085007261
VAPA	0.236863082791353	-0.0338152058811713	0.264031307048896	-0.331661718811238	0.503222085007261
MPST	0.238603186321569	-0.0235490904641627	0.235612780843941	-0.282710961772267	0.505028187603106
NDUFAB1	0.239118869032599	0.0234269288599534	0.320769706390654	-0.273915848670748	0.505028187603106
POLR2J	0.239354254455672	-0.0128508909876622	0.248644058336557	-0.274345840311882	0.505028187603106
SIGIRR	0.238743331201239	-0.0322661451858547	0.215533553417218	-0.280065843788927	0.505028187603106
ATP2B4	0.240746972877368	0.16607702783641	0.372381860012844	-0.0402278043400234	0.507310481605927
RPS21	0.242144685386411	0.272380643823758	0.603901270091817	-0.0591399824442997	0.509032039312725
SELL	0.242188143780917	0.150715337505506	0.467351127687813	-0.165920452676801	0.509032039312725
TACC1	0.243366602266166	0.196579893462085	0.35938056592214	0.0337792210020296	0.510850615567718
IL2RB	0.243876688548092	-0.171221920648554	0.361793657488228	-0.704237498785337	0.511263340645164
HERPUD1	0.244387240991502	-0.0943880766371627	0.199845341267885	-0.38862149454221	0.511675982101591
PRR13	0.244818578746294	0.333984815141083	0.698494887510165	-0.0305252572279982	0.511921925557956
CD69	0.245968022305066	0.432161709230361	0.940338232972873	-0.0760148145121503	0.513666894211989
IFI27L2	0.248170597042174	0.24047794150961	0.483090404908048	-0.0021345218888274	0.514441912095567
KLF2	0.247732370823523	0.206979120249497	0.54024187712208	-0.126283636623085	0.514441912095567
PAPOLA	0.248231627724838	-0.145072535663801	0.179589219253686	-0.469734290581289	0.514441912095567
PPP2R5C	0.247926282566361	0.138953590159741	0.426631491513484	-0.148724311194002	0.514441912095567
PTK2B	0.24821809909273	0.238772741519146	0.467589250050395	0.00995623298789763	0.514441912095567
TMEM140	0.248157047729673	0.20078734205843	0.368628929222413	0.0329457548944473	0.514441912095567
ZNF207	0.249199135805784	-0.220870630887077	0.120062688150688	-0.561803949924843	0.515791612308672
ARPC2	0.250795534194274	0.308838232050106	0.68811746532336	-0.0704410012231471	0.517781666165647
UBE2L3	0.250781547196531	0.147258561059963	0.442114514361456	-0.147597392241531	0.517781666165647
RAB8A	0.251547428010951	0.19845420645904	0.368417579211614	0.0284908337064668	0.518677440057979
RAB7A	0.251954763221879	-0.0662954215806032	0.231865685092697	-0.364456528253903	0.518861387392532
SRP19	0.252287320769187	-0.255376690577855	0.0967992851991721	-0.607552666354883	0.518891072099048
SCAF11	0.25283652661962	-0.135325791033	0.191489419427544	-0.462141001493544	0.519365711481865
AAK1	0.25460089822676	-0.213356605464496	0.119432357475875	-0.546145568404867	0.52102141155313
CNBP	0.254392050670548	0.161893944134704	0.494383062235267	-0.170595173965859	0.52102141155313
SIVA1	0.253995208979901	-0.16903248278343	0.131213547009624	-0.469278512576484	0.52102141155313
BIN1	0.25701136920837	0.179998969638508	0.391155937899827	-0.0311579986228109	0.521499819373718
CCT4	0.257304985607595	0.126209289992183	0.377274341091867	-0.1248557611075	0.521499819373718
CYC1	0.255841937943235	-0.197635268904907	0.112377018913394	-0.507647556723207	0.521499819373718
DDX18	0.256727348165048	0.0286890182987001	0.283201316730012	-0.225823280132611	0.521499819373718
OAZ1	0.256800522146839	0.334750932412282	0.754534321001247	-0.0850324561766827	0.521499819373718
PSMD8	0.25700264669096	0.27482188781677	0.544507838740685	0.00513593689285447	0.521499819373718
SATB1	0.25739261471235	0.0925040315996531	0.339325858237269	-0.154317795037963	0.521499819373718
SRRM2	0.256335697531692	-0.23832772721806	0.105229934748776	-0.581885389184895	0.521499819373718
AZI2	0.258415661421075	-0.00855217922517421	0.241043617809886	-0.258147976260234	0.521666881265877
NOP10	0.258434604575615	0.263395113590045	0.625638662775221	-0.0988484355951311	0.521666881265877
P4HB	0.258244922638998	0.249296961177792	0.529938149008468	-0.0313442266528839	0.521666881265877
SPOCK2	0.259339349027924	0.158841782592284	0.387402881489978	-0.06971931630541	0.522846079437014
MRPS21	0.260239780359426	0.163954522621563	0.484757631042402	-0.156848585799277	0.523204737727189
RTF1	0.260354421200925	-0.0491796151005938	0.239705481112933	-0.33806471131412	0.523204737727189
TMEM160	0.260479611915682	0.193480089861709	0.359742063969254	0.0272181157541636	0.523204737727189
CMTM6	0.262746357917014	-0.277346265704477	0.0934106008326836	-0.648103132241638	0.523247020467216
IL32	0.262555862124152	0.452972601976573	1.05198934439572	-0.146044140442577	0.523247020467216
MKRN1	0.262318209544346	0.187491952716345	0.349000307554413	0.0259835978782778	0.523247020467216
NCOR1	0.261891998744186	-0.113873392391778	0.22467548645427	-0.452422271237827	0.523247020467216
PLEKHA2	0.261752361902373	0.0631678072658905	0.292325042192857	-0.165989427661076	0.523247020467216
TCIRG1	0.261771700529607	-0.155594154353578	0.173083420412682	-0.484271729119837	0.523247020467216
WSB1	0.261154215866968	-0.0346018736185757	0.282021233575648	-0.351224980812799	0.523247020467216
EAPP	0.264516115892677	0.201744684327041	0.390884659198383	0.0126047094556994	0.524943915744299
GSTO1	0.264564009038513	-0.0074434700548715	0.272740218840231	-0.287627158949974	0.524943915744299
ROMO1	0.26436301709728	0.283783007775801	0.634703320167981	-0.0671373046163786	0.524943915744299
TBRG1	0.265238457473719	0.0539581135002414	0.368042883345268	-0.260126656344785	0.525642678176958
HP1BP3	0.266069569719855	0.240353733161664	0.479416078815812	0.00129138750751526	0.526649840064423
BTG1	0.266989874681634	-0.359645598987246	0.162758698262704	-0.882049896237195	0.527191871193395
EFHD2	0.266801515718623	-0.0513422127806816	0.235401827769863	-0.338086253331227	0.527191871193395
PPP4C	0.267625849669604	0.105140309965948	0.401514968568121	-0.191234348636225	0.527808658780078
ADAM10	0.270947438590546	-0.015824474301536	0.265351583276721	-0.297000531879793	0.530981379295659
ATRX	0.270810251781045	-0.245788078984014	0.166999334979868	-0.658575492947896	0.530981379295659
C8orf59	0.270156921414086	0.292872584068021	0.601713016745219	-0.0159678486091768	0.530981379295659
FLNA	0.271187914747568	0.275167003502324	0.57766606115826	-0.0273320541536115	0.530981379295659
HNRNPUL1	0.270303600644818	0.202049485696445	0.428702537264501	-0.0246035658716112	0.530981379295659
PARP14	0.270744187001629	0.31784756398642	0.695133627892733	-0.0594384999198928	0.530981379295659
YWHAQ	0.271725194786377	-0.0186426927153449	0.302932628904769	-0.340218014335459	0.531395434887987
C1orf43	0.273318682075157	0.228685096841616	0.445564554925527	0.0118056387577054	0.531930630075118
HOPX	0.27341826722137	0.401930851267626	0.85564656179497	-0.0517848592597168	0.531930630075118
LAT2	0.273035493106678	-0.0229411992070303	0.287366707573191	-0.333249105987252	0.531930630075118
LDLRAD4	0.273774863887388	0.208689751880716	0.391450940218849	0.0259285635425834	0.531930630075118
MTDH	0.273377411917869	-0.286178571004927	0.0785358316878425	-0.650892973697697	0.531930630075118
RGS10	0.273955689309074	0.177415671272285	0.451878956390064	-0.0970476138454943	0.531930630075118
VPS13C	0.274684638319367	-0.146774346237727	0.157182271158507	-0.450730963633961	0.532711825325668
DDX21	0.276391690513805	-0.270540486489261	0.118207129392641	-0.659288102371163	0.532854429347536
IGFLR1	0.275130445458894	0.20697781481367	0.388169759457851	0.0257858701694885	0.532854429347536
SNRPB	0.275613391247248	-0.298570055874777	0.117790430357172	-0.714930542106726	0.532854429347536
ST13	0.27588494389598	0.241531031430123	0.531949908626303	-0.048887845766056	0.532854429347536
VTI1B	0.276239539949161	-0.0659852384517681	0.196402512643399	-0.328372989546935	0.532854429347536
RPL22L1	0.276791625408523	-0.0435186251116095	0.278949183325522	-0.365986433548741	0.532995443968478
CLTA	0.278494976230506	0.240013583233268	0.487763455783676	-0.00773628931713996	0.53501765852874
TMSB4X	0.27849784922802	-0.249145454965091	0.0533534034673885	-0.55164431339757	0.53501765852874
EIF1B	0.279547877118895	0.21802522711034	0.44310216848907	-0.00705171426839019	0.536198506429354
GIMAP2	0.279855490840811	-0.00410091726186917	0.265977882801167	-0.274179717324905	0.536198506429354
USP15	0.280098790605647	-0.0201685820567709	0.290542241147965	-0.330879405261507	0.536198506429354
DDX24	0.280491306536689	-0.249615162563332	0.140683660659832	-0.639913985786497	0.53632042316687
ACP1	0.281750879092501	0.208598470030922	0.396543033858732	0.0206539062031118	0.53747577893248
RAB29	0.281754623536033	0.215689909755391	0.410378765855632	0.0210010536551503	0.53747577893248
UBXN1	0.283172024659254	0.309118157493745	0.664314626278935	-0.0460783112914444	0.539548565676686
ITSN2	0.284659149159272	-0.0521511211926707	0.214059742405488	-0.318361984790829	0.541749209193434
DNAJC15	0.286091340917095	0.21780926807484	0.417373297503702	0.0182452386459784	0.543840299575504
PAFAH1B1	0.28703339450877	0.136784976842657	0.38746881150857	-0.113898857823256	0.544362170283493
UBC	0.286762367906132	0.271307344960852	0.696189848652326	-0.153575158730622	0.544362170283493
AKNA	0.28863080413201	0.233908948955211	0.494620076993138	-0.0268021790827165	0.544411499673743
EIF3A	0.288785195092735	0.036174250418894	0.321399400586883	-0.249050899749095	0.544411499673743
NDUFA6	0.28859280840967	-0.148840596995685	0.177822218469591	-0.47550341246096	0.544411499673743
PREX1	0.289483484305652	0.0488619967709615	0.278908348731862	-0.181184355189939	0.544411499673743
RPLP0	0.289729725148258	-0.060588547721816	0.298182586307208	-0.41935968175084	0.544411499673743
SDF2L1	0.288765589379993	-0.168601405060525	0.16738015068537	-0.504582960806419	0.544411499673743
SELENOT	0.289188513177972	-0.193752616038509	0.127993155038442	-0.515498387115461	0.544411499673743
SPPL2A	0.287799528084938	-0.246110338656376	0.112765658205215	-0.604986335517968	0.544411499673743
JUN	0.290432158546329	0.378134942684436	0.822274877818006	-0.0660049924491352	0.545103395384422
CSNK1A1	0.292728595452344	-0.129356202961819	0.163858830823075	-0.422571236746712	0.547638554595664
HSPA1A	0.292557047449983	0.348455099666369	0.725910742610346	-0.0290005432776087	0.547638554595664
SEC62	0.292790202089159	0.211377615755351	0.485055982054757	-0.0623007505440558	0.547638554595664
IFITM2	0.293168542148532	0.337101701652819	0.780827625987183	-0.106624222681545	0.547718089626868
VOPP1	0.294599233949236	-0.0489732158500175	0.307339864415702	-0.405286296115737	0.549761270676435
RNF181	0.295252410577638	0.224872894968966	0.464037581914704	-0.0142917919767719	0.550350493316717
PTPN6	0.295995035797958	0.0730949864437192	0.352316313749931	-0.206126340862493	0.551104912541633
C1D	0.297159183879525	0.179197164076112	0.3563995590939	0.00199476905832521	0.552641538092937
BANF1	0.298010488466672	0.0561961338954747	0.340975267753382	-0.228582999962432	0.553593515591278
ELOB	0.299115662840198	-0.238457832953385	0.0898024180233933	-0.566718083930163	0.55417662150486
GPR65	0.299343717685948	-0.178821737533086	0.143168381148509	-0.500811856214682	0.55417662150486
ILK	0.298962011932888	-0.0321383229861589	0.259355359405147	-0.323632005377464	0.55417662150486
ATP5MC2	0.300532253218011	0.289951999617621	0.666841505057185	-0.086937505821944	0.555746150792037
RNF130	0.301041773357393	0.182262148914038	0.351850035261151	0.0126742625669244	0.556057907526509
IVNS1ABP	0.302270961415834	0.273588849251508	0.588133634208636	-0.0409559357056192	0.557307303675255
TAOK3	0.302401571890007	-0.176439409192612	0.140970134026957	-0.493848952412182	0.557307303675255
CD58	0.304116421603281	0.252250837651603	0.512745487926897	-0.00824381262369084	0.557971190188521
FLOT1	0.303488350486681	0.297067828822811	0.662142457271622	-0.0680067996259993	0.557971190188521
GCNT1	0.304234585003717	0.17883911459739	0.410006100412364	-0.0523278712175844	0.557971190188521
MOB1A	0.303917994002949	0.192686811864282	0.557836533457061	-0.172462909728496	0.557971190188521
